Date,Wallet,Network,Type,Tag,Amount,Token,USD Amount,USD Fee,Sender,Transfer From,Transfer To,Block,Hash,Contract
2025-12-31T23:38:41.000Z,DAO Committee,Polygon,IN,MATIC Marketplace,0.025,MANA,0.0030343573171420376,0,0x8b3a40ca1b6f5cafc99d112a4d02e897d1fd8cc5,0x8b3a40ca1b6f5cafc99d112a4d02e897d1fd8cc5,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,81052531,0x426b83931fdb4d85c29e8d97bdeea75830cdfa200139831fe9b1e011e21b3f2d,0xa1c57f48f0deb89f569dfbe6e2b7f46d33606fd4
2025-12-31T23:38:13.000Z,DAO Committee,Polygon,IN,MATIC Marketplace,0.025,MANA,0.0030343573171420376,0,0x8b3a40ca1b6f5cafc99d112a4d02e897d1fd8cc5,0x8b3a40ca1b6f5cafc99d112a4d02e897d1fd8cc5,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,81052517,0xf48e019e8d200b2c281d7dde8bb29dc19dc39a61de3e5907154f79ca5990945b,0xa1c57f48f0deb89f569dfbe6e2b7f46d33606fd4
2025-12-31T20:57:21.000Z,DAO Committee,Polygon,IN,Curation Fee,817.775027146042,MANA,99.25686549586483,0,0xc13381c99ea8e080df24910da63ee391d6dca5fa,0xc13381c99ea8e080df24910da63ee391d6dca5fa,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,81047691,0xfcb843f811cfe4c4d6eb6f9673f27c7b20ebf39ce2ed202990bb4c5493d354c1,0xa1c57f48f0deb89f569dfbe6e2b7f46d33606fd4
2025-12-31T20:20:11.000Z,Aragon Agent,Ethereum,IN,OTHER,0.000425,WETH,1.2612535030690417,0,0xc2fc7951db209f07ee3e4e277275391afb11d4dd,0xc2fc7951db209f07ee3e4e277275391afb11d4dd,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,24134957,0xb8abe2b0db875b408e39546d2d54e5ba67787f09eac0a3523c7a561808542821,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2025-12-31T20:06:43.000Z,DAO Committee,Polygon,IN,MATIC Marketplace,0.75,MANA,0.09103071951426112,0,0x8b3a40ca1b6f5cafc99d112a4d02e897d1fd8cc5,0x8b3a40ca1b6f5cafc99d112a4d02e897d1fd8cc5,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,81046172,0x5588c068da79b97bb5ae92446f82fb4f0015a2385e8df89a512fd8ab8a9a5d8c,0xa1c57f48f0deb89f569dfbe6e2b7f46d33606fd4
2025-12-31T20:05:13.000Z,DAO Committee,Polygon,IN,MATIC Marketplace,0.15,MANA,0.018206143902852225,0,0x8b3a40ca1b6f5cafc99d112a4d02e897d1fd8cc5,0x8b3a40ca1b6f5cafc99d112a4d02e897d1fd8cc5,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,81046127,0x198b9677628d315382d2b6c927962b5a70cb40fae48c849ccdb17d2b7e37eed6,0xa1c57f48f0deb89f569dfbe6e2b7f46d33606fd4
2025-12-31T19:27:07.000Z,DAO Committee,Polygon,IN,OTHER,0.5,MANA,0.060687146342840746,0,0x8b3a40ca1b6f5cafc99d112a4d02e897d1fd8cc5,0x8b3a40ca1b6f5cafc99d112a4d02e897d1fd8cc5,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,81044984,0xc8ce4c36fdada9cf0a15bbccf3fc9fb6d0e1e088bce0a10af4dcf374ffe752e4,0xa1c57f48f0deb89f569dfbe6e2b7f46d33606fd4
2025-12-31T19:18:37.000Z,DAO Committee,Polygon,IN,MATIC Marketplace,0.175,MANA,0.02124050121999426,0,0xf23e4e7a6b811c6ee4c34cb660ad70bfba137ea7,0xf23e4e7a6b811c6ee4c34cb660ad70bfba137ea7,0xb08e3e7cc815213304d884c88ca476ebc50eaab2,81044729,0xf040af8b1cb9d8b9288488ab1363315293fea1e03d7692fa4ca08a67db9a3bed,0xa1c57f48f0deb89f569dfbe6e2b7f46d33606fd4
2025-12-31T19:11:11.000Z,Aragon Agent,Ethereum,IN,OTHER,100,MANA,12.13742926856815,0,0xad6cea45f98444a922a2b4fe96b8c90f0862d2f4,0xad6cea45f98444a922a2b4fe96b8c90f0862d2f4,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,24134613,0x6aefaf6a4b894d092f87c2d99945ac96642918989c35acf19f4840b6d07601ad,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
2025-12-31T18:18:59.000Z,Aragon Agent,Ethereum,IN,NAME fee :: MINT,100,MANA,12.13742926856815,0,0xe6598ff8ae54e5add236b7bf5dae80d7d2dfb36b,0xe6598ff8ae54e5add236b7bf5dae80d7d2dfb36b,0x9a6ebe7e2a7722f8200d0ffb63a1f6406a0d7dce,24134353,0xdde14173199ec5d50b1a510628deded91f819a1a2bcecede36eee02137773e54,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
